id,tipo,estado,oferta,precio,moneda,nro_ambientes,nro_banios,zona,ciudad,area_m2,latitud,longitud
GAL00017,galpon,disponible,venta,2900000.0,dolar,12,13,Pedro D. Murillo,El Alto,2790.0,-16.498135,-68.188499
TER00172,terreno,disponible,venta,18000.0,dolar,0,0,Villa Mercedes,El Alto,294.0,-16.594328,-68.213722
CAS00407,casa,disponible,venta,280000.0,dolar,14,7,Mercedario,El Alto,703.0,-16.524059,-68.232826
GAL00018,galpon,disponible,venta,847500.0,dolar,4,5,Villa Bolívar,El Alto,1500.0,-16.527334,-68.176468
TER00173,terreno,disponible,venta,6458.0,dolar,0,0,Trinidad,Trinidad,312.0,-14.798318,-64.870636
TER00174,terreno,disponible,venta,300000.0,dolar,0,0,Miraflores,Tarija,9966.0,-21.552942,-64.739265
DEP00498,departamento,disponible,venta,170000.0,dolar,3,3,Miraflores,Tarija,174.0,-21.552231,-64.726768
DEP00499,departamento,disponible,venta,165000.0,dolar,3,3,Miraflores,Tarija,178.0,-21.552231,-64.726768
DEP00500,departamento,disponible,venta,195000.0,dolar,3,3,Miraflores,Tarija,225.0,-21.552231,-64.726768
QUI00013,quinta propiedad agricola,disponible,venta,3300000.0,dolar,1,12,Porongo,Porongo,9.0,-17.874277,-63.33897
TER00175,terreno,disponible,venta,265000.0,dolar,0,0,Porongo,Porongo,752.0,-17.778595,-63.245415
CAS00408,casa,disponible,venta,128000.0,dolar,2,2,Porongo,Porongo,170.0,-17.848135,-63.301205
TER00176,terreno,disponible,venta,590000.0,dolar,0,0,Warnes,Warnes,4513.0,-17.527769,-63.162201
TER00177,terreno,disponible,venta,629155.0,dolar,0,0,Parque Industrial Latinoamericano,Warnes,17.0,-17.537954,-63.126045
TER00178,terreno,disponible,venta,322000.0,dolar,0,0,Warnes,Warnes,144113.0,-17.42486,-63.160915
TER00179,terreno,disponible,venta,280000.0,dolar,0,0,Warnes,Warnes,100839.0,-17.428053,-63.158489
TER00180,terreno,disponible,venta,4350.0,dolar,0,0,Warnes,Warnes,150.0,-17.453356,-63.178425
CAS00409,casa,disponible,venta,40000.0,dolar,2,1,Parque Industrial Latinoamericano,Warnes,77.0,-17.518639,-63.144756
CAS00410,casa,disponible,venta,100000.0,dolar,5,1,Cotoca,Cotoca,470.0,-17.75359,-62.996605
CAS00411,casa,disponible,venta,82000.0,dolar,2,2,Cotoca,Cotoca,140.0,-17.715412,-63.026646
EDI00023,edificio,disponible,venta,780000.0,dolar,37,40,Villamontes,Villamontes,2401.0,-21.259079,-63.470444
